HUMAN PLAYER POSITION (X) metres,HUMAN PLAYER POSITION (Y) metres,INITITAL VELOCITY OF SHUTTELCOCK(m/s),INITIAL SHUTTELCOCK FIRING ANGLE (DEGREE),SHUTTELCOCK SLANT ANGLE TO SIDELINE(DEGREE),SHUTTLECOCK POSITIION IN AIR(X ) metres,SHUTTLECOCK POSITIION IN AIR(Y) metres,SHUTTLECOCK POSITIION IN AIR(Z) metres
4,3,10,60,13,8.44668726,4.026598644,4.054792397
4,3,10,60,13,8.470507957,4.032098085,3.960213086
4,3,10,60,13,8.491628186,4.036974075,3.863572432
4,3,10,60,13,8.512187503,4.041720567,3.762170778
4,3,10,60,13,8.535471798,4.04709617,3.653766784
4,3,10,60,13,8.556054529,4.051848068,3.546273538
4,3,10,60,13,8.576536707,4.056576751,3.430789944
4,3,10,60,13,8.598397847,4.061623793,3.312200717
4,3,10,60,13,8.619262489,4.066440775,3.185998972
4,3,10,60,13,8.640544693,4.071354159,3.05928151
4,3,10,60,13,8.659179222,4.075656279,2.926387026
4,3,10,60,13,8.678207361,4.080049271,2.78978488
4,3,10,60,13,8.699831246,4.085041538,2.648697225
4,3,10,60,13,8.71870603,4.089399125,2.500082149
4,3,10,60,13,8.73846346,4.093960488,2.349539096
4,3,10,60,13,8.758080574,4.098489455,2.191498795
4,3,10,60,13,8.77577422,4.102574355,2.028356028
4,3,10,60,13,8.795107396,4.107037771,1.862108411
4,3,10,60,13,8.812800803,4.111122616,1.688904423
4,3,10,60,13,8.830215572,4.115143132,1.510718741
4,3,10,60,13,8.850104264,4.119734798,1.3262539
4,3,10,60,13,8.867738055,4.12380588,1.135230535
4,3,10,60,13,8.883712991,4.127493984,0.941060525
4,3,10,60,13,8.900973745,4.131478943,0.737753341
4,3,10,60,13,8.919939057,4.135857431,0.529597494
4,3,10,60,13,8.934667506,4.139257761,0.319976338
4,3,10,60,13,8.954099513,4.143743993,0.097092274
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
4,3,10,60,14,4.050747491,3.012652771,1.686619544
4,3,10,60,14,4.098655664,3.02459762,1.770502171
4,3,10,60,14,4.14967613,3.037318451,1.853751701
4,3,10,60,14,4.19858777,3.049513492,1.934829531
4,3,10,60,14,4.247580837,3.061728836,2.014170464
4,3,10,60,14,4.29558172,3.0736968,2.090379928
4,3,10,60,14,4.344743424,3.08595419,2.169118765
4,3,10,60,14,4.392833738,3.097944451,2.24197351
4,3,10,60,14,4.441414026,3.110056878,2.317735119
4,3,10,60,14,4.488035985,3.121681038,2.389552901
4,3,10,60,14,4.535593088,3.133538355,2.461524358
4,3,10,60,14,4.583157151,3.145397408,2.532939838
4,3,10,60,14,4.629240582,3.156887298,2.60187535
4,3,10,60,14,4.679713856,3.169471698,2.669384784
4,3,10,60,14,4.7244332,3.180621483,2.736963261
4,3,10,60,14,4.77299657,3.192729691,2.803041706
4,3,10,60,14,4.817935838,3.203934309,2.866793865
4,3,10,60,14,4.863285035,3.215241134,2.930843294
4,3,10,60,14,4.909512796,3.226767009,2.993702543
4,3,10,60,14,4.955377242,3.2382023,3.057123214
4,3,10,60,14,5.000818587,3.249532099,3.115225962
4,3,10,60,14,5.04678579,3.26099301,3.176032806
4,3,10,60,14,5.091483708,3.272137453,3.235697982
4,3,10,60,14,5.136541886,3.283371719,3.290907032
4,3,10,60,14,5.180007747,3.294208975,3.350531671
4,3,10,60,14,5.222978885,3.304922883,3.405960507
4,3,10,60,14,5.268668524,3.316314589,3.463183555
4,3,10,60,14,5.311124543,3.326900064,3.516848859
4,3,10,60,14,5.355994006,3.338087277,3.572408346
4,3,10,60,14,5.398939655,3.34879483,3.625508243
4,3,10,60,14,5.440422041,3.359137551,3.678105148
4,3,10,60,14,5.486563924,3.370642014,3.728771214
4,3,10,60,14,5.529501183,3.381347475,3.779944129
4,3,10,60,14,5.569402211,3.391295919,3.830876336
4,3,10,60,14,5.61099232,3.401665498,3.87994475
4,3,10,60,14,5.655139268,3.412672568,3.928615845
4,3,10,60,14,5.693777187,3.422306083,3.977051392
4,3,10,60,14,5.736292881,3.432906436,4.023878152
4,3,10,60,14,5.778290461,3.443377609,4.071869802
4,3,10,60,14,5.820075049,3.453795677,4.117979363
4,3,10,60,14,5.8598454,3.463711539,4.165143999
4,3,10,60,14,5.898152149,3.473262484,4.208600914
4,3,10,60,14,5.941414632,3.484049033,4.253963008
4,3,10,60,14,5.982332463,3.494250994,4.295874358
4,3,10,60,14,6.022624299,3.504296877,4.341811478
4,3,10,60,14,6.063346522,3.514450067,4.383075136
4,3,10,60,14,6.102278982,3.52415702,4.424004605
4,3,10,60,14,6.141171913,3.533854117,4.466086844
4,3,10,60,14,6.180079273,3.543554811,4.505145316
4,3,10,60,14,6.220049095,3.553520407,4.544899034
4,3,10,60,14,6.256771864,3.562676422,4.58513391
4,3,10,60,14,6.295336682,3.572291711,4.621243596
4,3,10,60,14,6.33476789,3.582123015,4.658706215
4,3,10,60,14,6.372054453,3.5914196,4.700520519
4,3,10,60,14,6.410531874,3.601013098,4.734618631
4,3,10,60,14,6.4459232,3.609837147,4.772660556
4,3,10,60,14,6.484580444,3.61947548,4.805493449
4,3,10,60,14,6.521551912,3.628693502,4.840297823
4,3,10,60,14,6.559221815,3.638085664,4.875423298
4,3,10,60,14,6.595597455,3.64715513,4.908658484
4,3,10,60,14,6.630758512,3.655921766,4.938977566
4,3,10,60,14,6.668080726,3.665227239,4.970001826
4,3,10,60,14,6.703537661,3.674067646,5.002672445
4,3,10,60,14,6.737982729,3.682655766,5.031342647
4,3,10,60,14,6.775067589,3.69190206,5.058808537
4,3,10,60,14,6.811688142,3.701032589,5.086200171
4,3,10,60,14,6.846241495,3.709647708,5.114440875
4,3,10,60,14,6.879955568,3.71805357,5.140237356
4,3,10,60,14,6.914167255,3.726583502,5.164882151
4,3,10,60,14,6.948336891,3.735102949,5.189089756
4,3,10,60,14,6.980865148,3.743213154,5.213278158
4,3,10,60,14,7.016001933,3.751973738,5.23475666
4,3,10,60,14,7.050755497,3.760638775,5.257130406
4,3,10,60,14,7.083281728,3.768748475,5.279032059
4,3,10,60,14,7.117639391,3.777314803,5.294867742
4,3,10,60,14,7.149540265,3.785268584,5.311938825
4,3,10,60,14,7.183142822,3.793646642,5.330346012
4,3,10,60,14,7.215005514,3.801590904,5.346282218
4,3,10,60,14,7.246445368,3.80942974,5.359799306
4,3,10,60,14,7.279491274,3.81766901,5.373056694
4,3,10,60,14,7.311644227,3.825685641,5.385115828
4,3,10,60,14,7.342944582,3.833489696,5.395001412
4,3,10,60,14,7.375828289,3.841688525,5.402956121
4,3,10,60,14,7.404889638,3.848934333,5.4111161
4,3,10,60,14,7.436161706,3.856731336,5.418667505
4,3,10,60,14,7.467589773,3.864567233,5.422886238
4,3,10,60,14,7.498744055,3.872334868,5.423402784
4,3,10,60,14,7.529855537,3.880091831,5.425249897
4,3,10,60,14,7.559811617,3.887560721,5.426286408
4,3,10,60,14,7.589211308,3.894890887,5.4251585
4,3,10,60,14,7.619352442,3.902405916,5.421082405
4,3,10,60,14,7.64723382,3.909357524,5.414307249
4,3,10,60,14,7.677216046,3.916832933,5.407492962
4,3,10,60,14,7.705691477,3.923932655,5.397960537
4,3,10,60,14,7.735190387,3.931287559,5.388313948
4,3,10,60,14,7.763124764,3.938252382,5.375975622
4,3,10,60,14,7.793067626,3.945717976,5.360614125
4,3,10,60,14,7.818902768,3.9521594,5.342759132
4,3,10,60,14,7.846946052,3.959151376,5.323235
4,3,10,60,14,7.875211319,3.966198699,5.302307436
4,3,10,60,14,7.901587282,3.972774965,5.277781468
4,3,10,60,14,7.927581314,3.979256005,5.25244598
4,3,10,60,14,7.95584148,3.986302056,5.226017007
4,3,10,60,14,7.980972951,3.992568035,5.19326976
4,3,10,60,14,8.009312558,3.999633893,5.158882943
4,3,10,60,14,8.034408559,4.005891029,5.123407757
4,3,10,60,14,8.060437615,4.012380801,5.085352287
4,3,10,60,14,8.087716478,4.019182186,5.043956588
4,3,10,60,14,8.113005507,4.025487449,4.999531305
4,3,10,60,14,8.137356403,4.031558809,4.953387517
4,3,10,60,14,8.163553502,4.038090479,4.902129955
4,3,10,60,14,8.189042118,4.044445505,4.851213569
4,3,10,60,14,8.213295761,4.050492617,4.794578145
4,3,10,60,14,8.237288626,4.056474711,4.735919916
4,3,10,60,14,8.262316326,4.062714817,4.67518278
4,3,10,60,14,8.286612909,4.068772635,4.608778275
4,3,10,60,14,8.308439976,4.074214735,4.54011318
4,3,10,60,14,8.33165936,4.080003977,4.468937044
4,3,10,60,14,8.355700044,4.085997993,4.392765054
4,3,10,60,14,8.378771546,4.091750365,4.31429108
4,3,10,60,14,8.403201154,4.09784135,4.230664923
4,3,10,60,14,8.426216024,4.103579602,4.145649122
4,3,10,60,14,8.447658733,4.108925869,4.053833731
4,3,10,60,14,8.471439666,4.114855122,3.961243398
4,3,10,60,14,8.490672753,4.119650469,3.863522488
4,3,10,60,14,8.512689766,4.125139927,3.760167018
4,3,10,60,14,8.535085725,4.130723867,3.654683746
4,3,10,60,14,8.555859422,4.135903331,3.543153326
4,3,10,60,14,8.57641879,4.141029357,3.429020994
4,3,10,60,14,8.598144599,4.14644621,3.310903732
4,3,10,60,14,8.618455678,4.15151033,3.18834327
4,3,10,60,14,8.640515832,4.157010544,3.06132538
4,3,10,60,14,8.660816872,4.162072162,2.927215343
4,3,10,60,14,8.678539726,4.166490966,2.789815215
4,3,10,60,14,8.699444122,4.171703017,2.646760429
4,3,10,60,14,8.71813819,4.176363972,2.503326906
4,3,10,60,14,8.737527895,4.181198368,2.349089095
4,3,10,60,14,8.755357021,4.185643669,2.191906276
4,3,10,60,14,8.776079832,4.190810446,2.029551466
4,3,10,60,14,8.795410332,4.195630081,1.861587288
4,3,10,60,14,8.812339742,4.199851057,1.688836475
4,3,10,60,14,8.829755124,4.204193199,1.510423952
4,3,10,60,14,8.850525096,4.209371735,1.325517395
4,3,10,60,14,8.867281348,4.213549538,1.137688555
4,3,10,60,14,8.883259463,4.217533329,0.93948832
4,3,10,60,14,8.901162594,4.221997081,0.740309935
4,3,10,60,14,8.918297361,4.226269258,0.531409144
4,3,10,60,14,8.934120048,4.230214297,0.318862753
4,3,10,60,14,8.95307359,4.234939946,0.097082575
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
4,3,10,60,15,4.049212216,3.013186373,1.686032824
4,3,10,60,15,4.09767625,3.026172272,1.770526914
4,3,10,60,15,4.148506504,3.039792198,1.853206846
4,3,10,60,15,4.198077408,3.053074681,1.935536781
4,3,10,60,15,4.247890639,3.066422096,2.012912784
4,3,10,60,15,4.29591748,3.07929085,2.09107404
4,3,10,60,15,4.344512946,3.092311966,2.168190712
4,3,10,60,15,4.392809332,3.105252943,2.243642547
4,3,10,60,15,4.439830183,3.117852142,2.317432785
4,3,10,60,15,4.488644694,3.130931951,2.390887652
4,3,10,60,15,4.536437895,3.143738101,2.460740683
4,3,10,60,15,4.583741715,3.156413121,2.53269127
4,3,10,60,15,4.631875196,3.169310449,2.602507515
4,3,10,60,15,4.678144592,3.181708296,2.668515332
4,3,10,60,15,4.724638858,3.194166397,2.737969994
4,3,10,60,15,4.773192109,3.207176201,2.802885924
4,3,10,60,15,4.817945244,3.219167768,2.866795271
4,3,10,60,15,4.86282007,3.231191941,2.931563996
4,3,10,60,15,4.90900786,3.243567922,2.992882523
4,3,10,60,15,4.954776279,3.255831533,3.055310404
4,3,10,60,15,4.999562994,3.267832097,3.117370209
4,3,10,60,15,5.045828331,3.280228857,3.177453921
4,3,10,60,15,5.089265747,3.291867877,3.233961234
4,3,10,60,15,5.133852436,3.303814845,3.294644709
4,3,10,60,15,5.181696148,3.316634528,3.350875745
4,3,10,60,15,5.223900114,3.327943047,3.407786389
4,3,10,60,15,5.268796288,3.339972941,3.462897703
4,3,10,60,15,5.309288374,3.350822762,3.517326675
4,3,10,60,15,5.355653498,3.36324626,3.570825421
4,3,10,60,15,5.3991162,3.374892056,3.625083929
4,3,10,60,15,5.441899985,3.386355937,3.675585004
4,3,10,60,15,5.485620249,3.398070746,3.729940146
4,3,10,60,15,5.527162768,3.40920203,3.780381019
4,3,10,60,15,5.569904595,3.420654668,3.830648108
4,3,10,60,15,5.612321025,3.432020117,3.881135711
4,3,10,60,15,5.652947927,3.442906062,3.928137861
4,3,10,60,15,5.693460013,3.453761243,3.977475106
4,3,10,60,15,5.736476253,3.46528741,4.025143223
4,3,10,60,15,5.779027333,3.476688937,4.071535041
4,3,10,60,15,5.820964136,3.48792587,4.118505885
4,3,10,60,15,5.860250861,3.498452716,4.164248247
4,3,10,60,15,5.900354201,3.509198374,4.208903927
4,3,10,60,15,5.942535284,3.520500761,4.25321256
4,3,10,60,15,5.982526686,3.531216424,4.297196069
4,3,10,60,15,6.023018584,3.542066196,4.338486907
4,3,10,60,15,6.061387245,3.552347048,4.383273234
4,3,10,60,15,6.10157117,3.563114298,4.423309541
4,3,10,60,15,6.141867053,3.573911547,4.465539746
4,3,10,60,15,6.180377231,3.584230318,4.506758705
4,3,10,60,15,6.219216196,3.594637188,4.547156757
4,3,10,60,15,6.257184751,3.604810831,4.587854116
4,3,10,60,15,6.294865642,3.614907396,4.62464381
4,3,10,60,15,6.334867087,3.62562575,4.661065775
4,3,10,60,15,6.373232616,3.635905763,4.699471231
4,3,10,60,15,6.410742064,3.645956389,4.735923195
4,3,10,60,15,6.446736848,3.655601163,4.770786453
4,3,10,60,15,6.485953314,3.666109183,4.806811983
4,3,10,60,15,6.519849622,3.675191671,4.84036642
4,3,10,60,15,6.558211839,3.685470796,4.874731421
4,3,10,60,15,6.596020132,3.695601498,4.906098841
4,3,10,60,15,6.631589985,3.705132411,4.940321899
4,3,10,60,15,6.668316302,3.714973198,4.970753509
4,3,10,60,15,6.704269904,3.724606937,5.001134221
4,3,10,60,15,6.739210685,3.733969291,5.029622804
4,3,10,60,15,6.775142404,3.743597166,5.060264388
4,3,10,60,15,6.810448446,3.753057391,5.088687846
4,3,10,60,15,6.844631466,3.762216704,5.112991364
4,3,10,60,15,6.880320184,3.771779467,5.141149181
4,3,10,60,15,6.915062498,3.781088642,5.166693729
4,3,10,60,15,6.948627192,3.790082275,5.186894764
4,3,10,60,15,6.982133807,3.799060345,5.213849715
4,3,10,60,15,7.015536922,3.808010683,5.234200271
4,3,10,60,15,7.049319645,3.817062736,5.255744093
4,3,10,60,15,7.084417972,3.826467305,5.277156926
4,3,10,60,15,7.120197856,3.836054496,5.295908456
4,3,10,60,15,7.151703288,3.844496351,5.312877492
4,3,10,60,15,7.181452519,3.852467633,5.330284949
4,3,10,60,15,7.215016984,3.861461204,5.346476896
4,3,10,60,15,7.248620199,3.870465159,5.359327409
4,3,10,60,15,7.27934968,3.878699098,5.371599483
4,3,10,60,15,7.312321466,3.887533862,5.382260953
4,3,10,60,15,7.343055436,3.895769004,5.39459766
4,3,10,60,15,7.374678621,3.904242411,5.40309651
4,3,10,60,15,7.406232341,3.912697205,5.411266151
4,3,10,60,15,7.437242009,3.92100622,5.417741619
4,3,10,60,15,7.466940792,3.928963985,5.420475188
4,3,10,60,15,7.498783143,3.937496118,5.424562342
4,3,10,60,15,7.528197188,3.945377587,5.42698399
4,3,10,60,15,7.559359755,3.953727572,5.426278259
4,3,10,60,15,7.588850739,3.961629657,5.425696704
4,3,10,60,15,7.618011833,3.969443349,5.420134501
4,3,10,60,15,7.645520225,3.9768142,5.416414453
4,3,10,60,15,7.677560871,3.985399465,5.409264898
4,3,10,60,15,7.705897193,3.99299216,5.398381818
4,3,10,60,15,7.735175572,4.000837278,5.388627863
4,3,10,60,15,7.762008446,4.008027125,5.375112106
4,3,10,60,15,7.790814086,4.015745573,5.361063557
4,3,10,60,15,7.820353636,4.023660671,5.341393961
4,3,10,60,15,7.847894897,4.03104033,5.32380685
4,3,10,60,15,7.875817395,4.038522141,5.301682249
4,3,10,60,15,7.902118015,4.045569371,5.279100448
4,3,10,60,15,7.929400292,4.052879635,5.251451076
4,3,10,60,15,7.956054179,4.060021522,5.224238377
4,3,10,60,15,7.98369694,4.067428378,5.192760792
4,3,10,60,15,8.008478075,4.074068463,5.15786094
4,3,10,60,15,8.035545168,4.081321069,5.122759178
4,3,10,60,15,8.061586164,4.088298733,5.08419077
4,3,10,60,15,8.088583083,4.095532535,5.043971866
4,3,10,60,15,8.115262902,4.102681371,4.99778689
4,3,10,60,15,8.138370725,4.108873094,4.952180864
4,3,10,60,15,8.162830103,4.115426964,4.902991266
4,3,10,60,15,8.187839673,4.122128258,4.849231214
4,3,10,60,15,8.213037759,4.128880065,4.795550288
4,3,10,60,15,8.237589724,4.135458745,4.737661836
4,3,10,60,15,8.262338942,4.142090277,4.672426718
4,3,10,60,15,8.283678852,4.147808289,4.610089186
4,3,10,60,15,8.309965686,4.154851825,4.540364092
4,3,10,60,15,8.333304195,4.16110536,4.467546783
4,3,10,60,15,8.357090562,4.167478897,4.393387671
4,3,10,60,15,8.379359147,4.173445747,4.312803559
4,3,10,60,15,8.402347963,4.179605581,4.231633412
4,3,10,60,15,8.425292524,4.185753558,4.143974948
4,3,10,60,15,8.448279267,4.191912837,4.054903855
4,3,10,60,15,8.469502605,4.197599613,3.963269844
4,3,10,60,15,8.490489192,4.203222953,3.864722139
4,3,10,60,15,8.51424895,4.20958936,3.759727301
4,3,10,60,15,8.533916258,4.2148592,3.655006261
4,3,10,60,15,8.559013061,4.221583868,3.544553601
4,3,10,60,15,8.577764953,4.226608422,3.430166867
4,3,10,60,15,8.59870206,4.232218503,3.310754816
4,3,10,60,15,8.620273757,4.237998622,3.187869894
4,3,10,60,15,8.64180894,4.243768957,3.060880359
4,3,10,60,15,8.658885352,4.248344568,2.927690201
4,3,10,60,15,8.678721953,4.253659769,2.790451736
4,3,10,60,15,8.699031537,4.259101706,2.64903597
4,3,10,60,15,8.721293765,4.265066852,2.499351178
4,3,10,60,15,8.739549365,4.269958425,2.351317212
4,3,10,60,15,8.757064735,4.274651654,2.192009342
4,3,10,60,15,8.778100419,4.280288149,2.03143356
4,3,10,60,15,8.794111678,4.284578353,1.864007502
4,3,10,60,15,8.812269447,4.289443712,1.688248617
4,3,10,60,15,8.830233456,4.294257154,1.510405106
4,3,10,60,15,8.850875087,4.299788062,1.32682148
4,3,10,60,15,8.86458633,4.303461979,1.135559147
4,3,10,60,15,8.883272403,4.308468897,0.941185089
4,3,10,60,15,8.90158172,4.313374863,0.738476775
4,3,10,60,15,8.918321614,4.317860305,0.530881157
4,3,10,60,15,8.934818443,4.322280617,0.319029713
4,3,10,60,15,8.951490083,4.326747769,0.09714072
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
4,3,10,60,16,4.049666099,3.014241525,1.687246019
4,3,10,60,16,4.098944893,3.028371992,1.770339816
4,3,10,60,16,4.149805958,3.042956167,1.852844261
4,3,10,60,16,4.197844896,3.056731111,1.936082737
4,3,10,60,16,4.247889426,3.071081149,2.012746457
4,3,10,60,16,4.297233166,3.085230239,2.092479821
4,3,10,60,16,4.341413653,3.09789879,2.168160239
4,3,10,60,16,4.392984109,3.11268638,2.24334918
4,3,10,60,16,4.441849687,3.126698359,2.316908605
4,3,10,60,16,4.488784577,3.140156722,2.390212185
4,3,10,60,16,4.536714767,3.153900483,2.459906277
4,3,10,60,16,4.584562952,3.167620729,2.530325336
4,3,10,60,16,4.630828126,3.180887054,2.602212685
4,3,10,60,16,4.676269394,3.193917128,2.670007782
4,3,10,60,16,4.724993923,3.207888662,2.734547527
4,3,10,60,16,4.771280461,3.221161113,2.801830335
4,3,10,60,16,4.818843264,3.234799528,2.867736764
4,3,10,60,16,4.863970523,3.247739561,2.930095442
4,3,10,60,16,4.910700532,3.261139175,2.995497905
4,3,10,60,16,4.955284985,3.273923561,3.053469571
4,3,10,60,16,5.000876255,3.286996648,3.114577346
4,3,10,60,16,5.045281479,3.299729641,3.175996227
4,3,10,60,16,5.091465564,3.312972714,3.233968681
4,3,10,60,16,5.134533486,3.325322242,3.29386722
4,3,10,60,16,5.180188173,3.338413513,3.349001054
4,3,10,60,16,5.224071329,3.350996805,3.40715372
4,3,10,60,16,5.268574231,3.363757807,3.461916692
4,3,10,60,16,5.310093006,3.375663124,3.51817228
4,3,10,60,16,5.355198099,3.388596802,3.572275187
4,3,10,60,16,5.398997969,3.401156212,3.625234365
4,3,10,60,16,5.44146748,3.413334149,3.675772756
4,3,10,60,16,5.485066377,3.425835931,3.728312347
4,3,10,60,16,5.528508445,3.438292744,3.778055521
4,3,10,60,16,5.570924746,3.450455422,3.830523366
4,3,10,60,16,5.613091167,3.462546449,3.879147329
4,3,10,60,16,5.654070298,3.474297026,3.928836361
4,3,10,60,16,5.696956254,3.486594376,3.976866527
4,3,10,60,16,5.737433938,3.498201165,4.022054752
4,3,10,60,16,5.779334473,3.51021595,4.071570074
4,3,10,60,16,5.819547181,3.521746758,4.118864897
4,3,10,60,16,5.860872367,3.533596565,4.165027562
4,3,10,60,16,5.900117062,3.5448498,4.207661003
4,3,10,60,16,5.943060065,3.557163508,4.255821529
4,3,10,60,16,5.982411878,3.568447459,4.295158775
4,3,10,60,16,6.021769504,3.579733076,4.339702809
4,3,10,60,16,6.061668543,3.591173942,4.381668291
4,3,10,60,16,6.101178348,3.602503196,4.424526776
4,3,10,60,16,6.141604079,3.614095088,4.465036247
4,3,10,60,16,6.179342509,3.624916409,4.50551281
4,3,10,60,16,6.217781195,3.635938524,4.548069946
4,3,10,60,16,6.257256233,3.647257809,4.585432136
4,3,10,60,16,6.295867358,3.658329371,4.624638975
4,3,10,60,16,6.33277985,3.668913858,4.660837694
4,3,10,60,16,6.373377803,3.680555134,4.700459182
4,3,10,60,16,6.409000848,3.690769877,4.733886986
4,3,10,60,16,6.445994535,3.701377646,4.771627716
4,3,10,60,16,6.483738813,3.712200644,4.806101132
4,3,10,60,16,6.520074448,3.72261972,4.840421835
4,3,10,60,16,6.558153041,3.733538581,4.874314406
4,3,10,60,16,6.594445766,3.743945352,4.90638671
4,3,10,60,16,6.630572919,3.754304646,4.939233623
4,3,10,60,16,6.666582295,3.764630169,4.969614887
4,3,10,60,16,6.704342189,3.775457644,4.99981207
4,3,10,60,16,6.738867923,3.785357739,5.030617495
4,3,10,60,16,6.77311397,3.795177635,5.059405631
4,3,10,60,16,6.808969666,3.805459091,5.087056767
4,3,10,60,16,6.845165687,3.815838133,5.112261957
4,3,10,60,16,6.879092056,3.825566362,5.13981781
4,3,10,60,16,6.915748705,3.836077487,5.166047413
4,3,10,60,16,6.950435758,3.84602384,5.188826463
4,3,10,60,16,6.982106773,3.855105357,5.211677278
4,3,10,60,16,7.018054388,3.86541317,5.237084878
4,3,10,60,16,7.050289473,3.874656432,5.255591745
4,3,10,60,16,7.083506538,3.884181272,5.275572921
4,3,10,60,16,7.117740941,3.893997829,5.297051174
4,3,10,60,16,7.150869227,3.903497212,5.314125808
4,3,10,60,16,7.182383688,3.912533838,5.329759533
4,3,10,60,16,7.216929646,3.922439732,5.345768223
4,3,10,60,16,7.247373688,3.931169421,5.359398085
